,Word,Count,Frequency,Percent
2936,spinouts,2,5.624929688378895e-05,0.005624929688378895
2937,determined,2,5.624929688378895e-05,0.005624929688378895
2938,meaning,2,5.624929688378895e-05,0.005624929688378895
2939,located,2,5.624929688378895e-05,0.005624929688378895
2940,locate,2,5.624929688378895e-05,0.005624929688378895
2941,matched,2,5.624929688378895e-05,0.005624929688378895
2942,recommended,2,5.624929688378895e-05,0.005624929688378895
2943,dents,2,5.624929688378895e-05,0.005624929688378895
2944,pose,2,5.624929688378895e-05,0.005624929688378895
2945,coordinate,2,5.624929688378895e-05,0.005624929688378895
2946,supplyside,2,5.624929688378895e-05,0.005624929688378895
2947,scheme,2,5.624929688378895e-05,0.005624929688378895
2948,immigrant,2,5.624929688378895e-05,0.005624929688378895
2949,residency,2,5.624929688378895e-05,0.005624929688378895
2950,dependents,2,5.624929688378895e-05,0.005624929688378895
2951,relating,2,5.624929688378895e-05,0.005624929688378895
2952,globe,2,5.624929688378895e-05,0.005624929688378895
2953,gather,2,5.624929688378895e-05,0.005624929688378895
2954,curation,2,5.624929688378895e-05,0.005624929688378895
2955,sufficiently,2,5.624929688378895e-05,0.005624929688378895
2956,piloting,2,5.624929688378895e-05,0.005624929688378895
2957,embassies,2,5.624929688378895e-05,0.005624929688378895
2958,consulates,2,5.624929688378895e-05,0.005624929688378895
2959,showcase,2,5.624929688378895e-05,0.005624929688378895
2960,diplomatic,2,5.624929688378895e-05,0.005624929688378895
2961,amongst,2,5.624929688378895e-05,0.005624929688378895
2962,attachés,2,5.624929688378895e-05,0.005624929688378895
2963,civil,2,5.624929688378895e-05,0.005624929688378895
2964,landing,2,5.624929688378895e-05,0.005624929688378895
2965,pads,2,5.624929688378895e-05,0.005624929688378895
2966,music,2,5.624929688378895e-05,0.005624929688378895
2967,units,2,5.624929688378895e-05,0.005624929688378895
2968,electronics,2,5.624929688378895e-05,0.005624929688378895
2969,architectural,2,5.624929688378895e-05,0.005624929688378895
2970,medical,2,5.624929688378895e-05,0.005624929688378895
2971,photographic,2,5.624929688378895e-05,0.005624929688378895
2972,veterinary,2,5.624929688378895e-05,0.005624929688378895
2973,mental,2,5.624929688378895e-05,0.005624929688378895
2974,elderly,2,5.624929688378895e-05,0.005624929688378895
2975,disabled,2,5.624929688378895e-05,0.005624929688378895
2976,accommodation,2,5.624929688378895e-05,0.005624929688378895
2977,reproduction,2,5.624929688378895e-05,0.005624929688378895
2978,chemicals,2,5.624929688378895e-05,0.005624929688378895
2979,plastics,2,5.624929688378895e-05,0.005624929688378895
2980,rubber,2,5.624929688378895e-05,0.005624929688378895
2981,electric,2,5.624929688378895e-05,0.005624929688378895
2982,toilet,2,5.624929688378895e-05,0.005624929688378895
2983,cables,2,5.624929688378895e-05,0.005624929688378895
2984,engines,2,5.624929688378895e-05,0.005624929688378895
2985,beverage,2,5.624929688378895e-05,0.005624929688378895
2986,accessories,2,5.624929688378895e-05,0.005624929688378895
2987,rolling,2,5.624929688378895e-05,0.005624929688378895
2988,agricultural,2,5.624929688378895e-05,0.005624929688378895
2989,metallurgy,2,5.624929688378895e-05,0.005624929688378895
2990,dressing,2,5.624929688378895e-05,0.005624929688378895
2991,wood,2,5.624929688378895e-05,0.005624929688378895
2992,nonwovens,2,5.624929688378895e-05,0.005624929688378895
2993,household,2,5.624929688378895e-05,0.005624929688378895
2994,nonferrous,2,5.624929688378895e-05,0.005624929688378895
2995,iron,2,5.624929688378895e-05,0.005624929688378895
2996,hollow,2,5.624929688378895e-05,0.005624929688378895
2997,heating,2,5.624929688378895e-05,0.005624929688378895
2998,boilers,2,5.624929688378895e-05,0.005624929688378895
2999,tiles,2,5.624929688378895e-05,0.005624929688378895
3000,fittings,2,5.624929688378895e-05,0.005624929688378895
3001,drawing,2,5.624929688378895e-05,0.005624929688378895
3002,wire,2,5.624929688378895e-05,0.005624929688378895
3003,questionnaires,2,5.624929688378895e-05,0.005624929688378895
3004,contacted,2,5.624929688378895e-05,0.005624929688378895
3005,focal,2,5.624929688378895e-05,0.005624929688378895
3006,point,2,5.624929688378895e-05,0.005624929688378895
3007,attempt,2,5.624929688378895e-05,0.005624929688378895
3008,computerassisted,2,5.624929688378895e-05,0.005624929688378895
3009,interviewing,2,5.624929688378895e-05,0.005624929688378895
3010,cell,2,5.624929688378895e-05,0.005624929688378895
3011,batches,2,5.624929688378895e-05,0.005624929688378895
3012,transilvania,2,5.624929688378895e-05,0.005624929688378895
3013,mmt,2,5.624929688378895e-05,0.005624929688378895
3014,certainty,2,5.624929688378895e-05,0.005624929688378895
3015,bucharestiilfov,2,5.624929688378895e-05,0.005624929688378895
3016,bucarestiilfov,2,5.624929688378895e-05,0.005624929688378895
3017,sex,2,5.624929688378895e-05,0.005624929688378895
3018,inhabitant,2,5.624929688378895e-05,0.005624929688378895
3019,inadequately,2,5.624929688378895e-05,0.005624929688378895
3020,certification,2,5.624929688378895e-05,0.005624929688378895
3021,notice,2,5.624929688378895e-05,0.005624929688378895
3022,ones,2,5.624929688378895e-05,0.005624929688378895
3023,needing,2,5.624929688378895e-05,0.005624929688378895
3024,contrary,2,5.624929688378895e-05,0.005624929688378895
3025,gest,2,5.624929688378895e-05,0.005624929688378895
3026,techcelerator,2,5.624929688378895e-05,0.005624929688378895
3027,howtoweb,2,5.624929688378895e-05,0.005624929688378895
3028,craioveanu,2,5.624929688378895e-05,0.005624929688378895
3029,vlad,2,5.624929688378895e-05,0.005624929688378895
3030,ratiu,2,5.624929688378895e-05,0.005624929688378895
3031,mihai,2,5.624929688378895e-05,0.005624929688378895
3032,game,2,5.624929688378895e-05,0.005624929688378895
3033,petrovai,2,5.624929688378895e-05,0.005624929688378895
3034,nicolaescu,2,5.624929688378895e-05,0.005624929688378895
3035,google,2,5.624929688378895e-05,0.005624929688378895
3036,interdependent,2,5.624929688378895e-05,0.005624929688378895
3037,roca,2,5.624929688378895e-05,0.005624929688378895
3038,florin,2,5.624929688378895e-05,0.005624929688378895
3039,steering,2,5.624929688378895e-05,0.005624929688378895
3040,committee,2,5.624929688378895e-05,0.005624929688378895
3041,moeet,2,5.624929688378895e-05,0.005624929688378895
3042,mihalschi,2,5.624929688378895e-05,0.005624929688378895
3043,nina,2,5.624929688378895e-05,0.005624929688378895
3044,irimia,2,5.624929688378895e-05,0.005624929688378895
3045,dragos,2,5.624929688378895e-05,0.005624929688378895
3046,raluca,2,5.624929688378895e-05,0.005624929688378895
3047,bcr,2,5.624929688378895e-05,0.005624929688378895
3048,munteanu,2,5.624929688378895e-05,0.005624929688378895
3049,spherik,2,5.624929688378895e-05,0.005624929688378895
3050,daniel,2,5.624929688378895e-05,0.005624929688378895
3051,matei,2,5.624929688378895e-05,0.005624929688378895
3052,rotsa,2,5.624929688378895e-05,0.005624929688378895
3053,valentin,2,5.624929688378895e-05,0.005624929688378895
3054,cristiana,2,5.624929688378895e-05,0.005624929688378895
3055,syst,1,2.8124648441894476e-05,0.0028124648441894477
3056,reconstruction,1,2.8124648441894476e-05,0.0028124648441894477
3057,wwwworldbankorg,1,2.8124648441894476e-05,0.0028124648441894477
3058,interpretations,1,2.8124648441894476e-05,0.0028124648441894477
3059,directors,1,2.8124648441894476e-05,0.0028124648441894477
3060,guarantee,1,2.8124648441894476e-05,0.0028124648441894477
3061,accuracy,1,2.8124648441894476e-05,0.0028124648441894477
3062,completeness,1,2.8124648441894476e-05,0.0028124648441894477
3063,currency,1,2.8124648441894476e-05,0.0028124648441894477
3064,omissions,1,2.8124648441894476e-05,0.0028124648441894477
3065,discrepancies,1,2.8124648441894476e-05,0.0028124648441894477
3066,liability,1,2.8124648441894476e-05,0.0028124648441894477
3067,methods,1,2.8124648441894476e-05,0.0028124648441894477
3068,forth,1,2.8124648441894476e-05,0.0028124648441894477
3069,colors,1,2.8124648441894476e-05,0.0028124648441894477
3070,denominations,1,2.8124648441894476e-05,0.0028124648441894477
3071,judgment,1,2.8124648441894476e-05,0.0028124648441894477
3072,territory,1,2.8124648441894476e-05,0.0028124648441894477
3073,endorsement,1,2.8124648441894476e-05,0.0028124648441894477
3074,acceptance,1,2.8124648441894476e-05,0.0028124648441894477
3075,nothing,1,2.8124648441894476e-05,0.0028124648441894477
3076,constitute,1,2.8124648441894476e-05,0.0028124648441894477
3077,construed,1,2.8124648441894476e-05,0.0028124648441894477
3078,limitation,1,2.8124648441894476e-05,0.0028124648441894477
3079,waiver,1,2.8124648441894476e-05,0.0028124648441894477
3080,privileges,1,2.8124648441894476e-05,0.0028124648441894477
3081,immunities,1,2.8124648441894476e-05,0.0028124648441894477
3082,reserved,1,2.8124648441894476e-05,0.0028124648441894477
3083,authors,1,2.8124648441894476e-05,0.0028124648441894477
3084,permissions,1,2.8124648441894476e-05,0.0028124648441894477
3085,encourages,1,2.8124648441894476e-05,0.0028124648441894477
3086,reproduced,1,2.8124648441894476e-05,0.0028124648441894477
3087,noncommercial,1,2.8124648441894476e-05,0.0028124648441894477
3088,queries,1,2.8124648441894476e-05,0.0028124648441894477
3089,licenses,1,2.8124648441894476e-05,0.0028124648441894477
3090,subsidiary,1,2.8124648441894476e-05,0.0028124648441894477
3091,usa,1,2.8124648441894476e-05,0.0028124648441894477
3092,fax,1,2.8124648441894476e-05,0.0028124648441894477
3093,pubrights,1,2.8124648441894476e-05,0.0028124648441894477
3094,worldbankorg,1,2.8124648441894476e-05,0.0028124648441894477
3095,please,1,2.8124648441894476e-05,0.0028124648441894477
3096,cite,1,2.8124648441894476e-05,0.0028124648441894477
3097,boxes,1,2.8124648441894476e-05,0.0028124648441894477
3098,tables,1,2.8124648441894476e-05,0.0028124648441894477
3099,envisioned,1,2.8124648441894476e-05,0.0028124648441894477
3100,su,1,2.8124648441894476e-05,0.0028124648441894477
3101,pervision,1,2.8124648441894476e-05,0.0028124648441894477
3102,ilias,1,2.8124648441894476e-05,0.0028124648441894477
3103,skamnelos,1,2.8124648441894476e-05,0.0028124648441894477
3104,denis,1,2.8124648441894476e-05,0.0028124648441894477
3105,medvedev,1,2.8124648441894476e-05,0.0028124648441894477
3106,astudilloestevez,1,2.8124648441894476e-05,0.0028124648441894477
3107,ghita,1,2.8124648441894476e-05,0.0028124648441894477
3108,edited,1,2.8124648441894476e-05,0.0028124648441894477
3109,aarre,1,2.8124648441894476e-05,0.0028124648441894477
3110,laakso,1,2.8124648441894476e-05,0.0028124648441894477
3111,maja,1,2.8124648441894476e-05,0.0028124648441894477
3112,andjelkovic,1,2.8124648441894476e-05,0.0028124648441894477
3113,zenaida,1,2.8124648441894476e-05,0.0028124648441894477
3114,hernandez,1,2.8124648441894476e-05,0.0028124648441894477
3115,uriz,1,2.8124648441894476e-05,0.0028124648441894477
3116,secretariat,1,2.8124648441894476e-05,0.0028124648441894477
3117,task,1,2.8124648441894476e-05,0.0028124648441894477
3118,financed,1,2.8124648441894476e-05,0.0028124648441894477
3119,directorate,1,2.8124648441894476e-05,0.0028124648441894477
3120,embeds,1,2.8124648441894476e-05,0.0028124648441894477
3121,workshops,1,2.8124648441894476e-05,0.0028124648441894477
3122,rostartup,1,2.8124648441894476e-05,0.0028124648441894477
3123,gional,1,2.8124648441894476e-05,0.0028124648441894477
3124,financiers,1,2.8124648441894476e-05,0.0028124648441894477
3125,ward,1,2.8124648441894476e-05,0.0028124648441894477
3126,extends,1,2.8124648441894476e-05,0.0028124648441894477
3127,gratitude,1,2.8124648441894476e-05,0.0028124648441894477
3128,generously,1,2.8124648441894476e-05,0.0028124648441894477
3129,flourishes,1,2.8124648441894476e-05,0.0028124648441894477
3130,reallocating,1,2.8124648441894476e-05,0.0028124648441894477
3131,competitors,1,2.8124648441894476e-05,0.0028124648441894477
3132,soaccess,1,2.8124648441894476e-05,0.0028124648441894477
3133,talare,1,2.8124648441894476e-05,0.0028124648441894477
3134,surrounded,1,2.8124648441894476e-05,0.0028124648441894477
3135,determines,1,2.8124648441894476e-05,0.0028124648441894477
3136,economically,1,2.8124648441894476e-05,0.0028124648441894477
3137,institu,1,2.8124648441894476e-05,0.0028124648441894477
3138,malfunction,1,2.8124648441894476e-05,0.0028124648441894477
3139,sur,1,2.8124648441894476e-05,0.0028124648441894477
3140,rounding,1,2.8124648441894476e-05,0.0028124648441894477
3141,locally,1,2.8124648441894476e-05,0.0028124648441894477
3142,outlines,1,2.8124648441894476e-05,0.0028124648441894477
3143,refine,1,2.8124648441894476e-05,0.0028124648441894477
3144,optimize,1,2.8124648441894476e-05,0.0028124648441894477
3145,pare,1,2.8124648441894476e-05,0.0028124648441894477
3146,uncover,1,2.8124648441894476e-05,0.0028124648441894477
3147,variances,1,2.8124648441894476e-05,0.0028124648441894477
3148,surface,1,2.8124648441894476e-05,0.0028124648441894477
3149,institutionsboth,1,2.8124648441894476e-05,0.0028124648441894477
3150,enablersthat,1,2.8124648441894476e-05,0.0028124648441894477
3151,po,1,2.8124648441894476e-05,0.0028124648441894477
3152,similarities,1,2.8124648441894476e-05,0.0028124648441894477
3153,dependencies,1,2.8124648441894476e-05,0.0028124648441894477
3154,stemming,1,2.8124648441894476e-05,0.0028124648441894477
3155,juxtaposes,1,2.8124648441894476e-05,0.0028124648441894477
3156,optimally,1,2.8124648441894476e-05,0.0028124648441894477
3157,eager,1,2.8124648441894476e-05,0.0028124648441894477
3158,background,1,2.8124648441894476e-05,0.0028124648441894477
3159,vating,1,2.8124648441894476e-05,0.0028124648441894477
3160,ipos,1,2.8124648441894476e-05,0.0028124648441894477
3161,absorbed,1,2.8124648441894476e-05,0.0028124648441894477
3162,experiments,1,2.8124648441894476e-05,0.0028124648441894477
3163,refining,1,2.8124648441894476e-05,0.0028124648441894477
3164,optimizing,1,2.8124648441894476e-05,0.0028124648441894477
3165,coronavirus,1,2.8124648441894476e-05,0.0028124648441894477
3166,disease,1,2.8124648441894476e-05,0.0028124648441894477
3167,kpi,1,2.8124648441894476e-05,0.0028124648441894477
3168,soe,1,2.8124648441894476e-05,0.0028124648441894477
3169,tto,1,2.8124648441894476e-05,0.0028124648441894477
3170,spurts,1,2.8124648441894476e-05,0.0028124648441894477
3171,ante,1,2.8124648441894476e-05,0.0028124648441894477
3172,betterquality,1,2.8124648441894476e-05,0.0028124648441894477
3173,ca,1,2.8124648441894476e-05,0.0028124648441894477
3174,pacity,1,2.8124648441894476e-05,0.0028124648441894477
3175,comple,1,2.8124648441894476e-05,0.0028124648441894477
3176,mentary,1,2.8124648441894476e-05,0.0028124648441894477
3177,moment,1,2.8124648441894476e-05,0.0028124648441894477
3178,sees,1,2.8124648441894476e-05,0.0028124648441894477
3179,sold,1,2.8124648441894476e-05,0.0028124648441894477
3180,fac,1,2.8124648441894476e-05,0.0028124648441894477
3181,physi,1,2.8124648441894476e-05,0.0028124648441894477
3182,execute,1,2.8124648441894476e-05,0.0028124648441894477
3183,interact,1,2.8124648441894476e-05,0.0028124648441894477
3184,businessfriendly,1,2.8124648441894476e-05,0.0028124648441894477
3185,malfunctioning,1,2.8124648441894476e-05,0.0028124648441894477
3186,multidimensional,1,2.8124648441894476e-05,0.0028124648441894477
3187,growthand,1,2.8124648441894476e-05,0.0028124648441894477
3188,creationby,1,2.8124648441894476e-05,0.0028124648441894477
3189,nues,1,2.8124648441894476e-05,0.0028124648441894477
3190,heterogeneity,1,2.8124648441894476e-05,0.0028124648441894477
3191,microenterprises,1,2.8124648441894476e-05,0.0028124648441894477
3192,smesincluding,1,2.8124648441894476e-05,0.0028124648441894477
3193,chang,1,2.8124648441894476e-05,0.0028124648441894477
3194,subsample,1,2.8124648441894476e-05,0.0028124648441894477
3195,garnered,1,2.8124648441894476e-05,0.0028124648441894477
3196,subsistencenecessity,1,2.8124648441894476e-05,0.0028124648441894477
3197,winner,1,2.8124648441894476e-05,0.0028124648441894477
3198,strat,1,2.8124648441894476e-05,0.0028124648441894477
3199,egy,1,2.8124648441894476e-05,0.0028124648441894477
3200,reports,1,2.8124648441894476e-05,0.0028124648441894477
3201,innovationwhether,1,2.8124648441894476e-05,0.0028124648441894477
3202,occurs,1,2.8124648441894476e-05,0.0028124648441894477
3203,explanations,1,2.8124648441894476e-05,0.0028124648441894477
3204,demo,1,2.8124648441894476e-05,0.0028124648441894477
3205,fields,1,2.8124648441894476e-05,0.0028124648441894477
3206,highwith,1,2.8124648441894476e-05,0.0028124648441894477
3207,womenit,1,2.8124648441894476e-05,0.0028124648441894477
3208,spe,1,2.8124648441894476e-05,0.0028124648441894477
3209,cialists,1,2.8124648441894476e-05,0.0028124648441894477
3210,pihsruenerperne,1,2.8124648441894476e-05,0.0028124648441894477
3211,uni,1,2.8124648441894476e-05,0.0028124648441894477
3212,versities,1,2.8124648441894476e-05,0.0028124648441894477
3213,knowledgeexchange,1,2.8124648441894476e-05,0.0028124648441894477
3214,domestically,1,2.8124648441894476e-05,0.0028124648441894477
3215,slovakian,1,2.8124648441894476e-05,0.0028124648441894477
3216,pandem,1,2.8124648441894476e-05,0.0028124648441894477
3217,ic,1,2.8124648441894476e-05,0.0028124648441894477
3218,former,1,2.8124648441894476e-05,0.0028124648441894477
3219,stake,1,2.8124648441894476e-05,0.0028124648441894477
3220,holders,1,2.8124648441894476e-05,0.0028124648441894477
3221,parity,1,2.8124648441894476e-05,0.0028124648441894477
3222,opera,1,2.8124648441894476e-05,0.0028124648441894477
3223,sonal,1,2.8124648441894476e-05,0.0028124648441894477
3224,thirteen,1,2.8124648441894476e-05,0.0028124648441894477
3225,competitive,1,2.8124648441894476e-05,0.0028124648441894477
3226,spanning,1,2.8124648441894476e-05,0.0028124648441894477
3227,ently,1,2.8124648441894476e-05,0.0028124648441894477
3228,indicatorsprogram,1,2.8124648441894476e-05,0.0028124648441894477
3229,red,1,2.8124648441894476e-05,0.0028124648441894477
3230,seem,1,2.8124648441894476e-05,0.0028124648441894477
3231,namely,1,2.8124648441894476e-05,0.0028124648441894477
3232,axes,1,2.8124648441894476e-05,0.0028124648441894477
3233,struments,1,2.8124648441894476e-05,0.0028124648441894477
3234,au,1,2.8124648441894476e-05,0.0028124648441894477
3235,thority,1,2.8124648441894476e-05,0.0028124648441894477
3236,twentyseven,1,2.8124648441894476e-05,0.0028124648441894477
3237,partic,1,2.8124648441894476e-05,0.0028124648441894477
3238,ipated,1,2.8124648441894476e-05,0.0028124648441894477
3239,zations,1,2.8124648441894476e-05,0.0028124648441894477
3240,collabo,1,2.8124648441894476e-05,0.0028124648441894477
3241,ration,1,2.8124648441894476e-05,0.0028124648441894477
3242,func,1,2.8124648441894476e-05,0.0028124648441894477
3243,transpar,1,2.8124648441894476e-05,0.0028124648441894477
3244,ency,1,2.8124648441894476e-05,0.0028124648441894477
3245,opportu,1,2.8124648441894476e-05,0.0028124648441894477
3246,nity,1,2.8124648441894476e-05,0.0028124648441894477
3247,policymak,1,2.8124648441894476e-05,0.0028124648441894477
3248,chap,1,2.8124648441894476e-05,0.0028124648441894477
3249,posed,1,2.8124648441894476e-05,0.0028124648441894477
3250,rebal,1,2.8124648441894476e-05,0.0028124648441894477
3251,ancing,1,2.8124648441894476e-05,0.0028124648441894477
3252,effec,1,2.8124648441894476e-05,0.0028124648441894477
3253,conjunction,1,2.8124648441894476e-05,0.0028124648441894477
3254,romanian’s,1,2.8124648441894476e-05,0.0028124648441894477
3255,dations,1,2.8124648441894476e-05,0.0028124648441894477
3256,evi,1,2.8124648441894476e-05,0.0028124648441894477
3257,dencebased,1,2.8124648441894476e-05,0.0028124648441894477
3258,highqual,1,2.8124648441894476e-05,0.0028124648441894477
3259,egorized,1,2.8124648441894476e-05,0.0028124648441894477
3260,legislative,1,2.8124648441894476e-05,0.0028124648441894477
3261,bling,1,2.8124648441894476e-05,0.0028124648441894477
3262,ality,1,2.8124648441894476e-05,0.0028124648441894477
3263,incentivizes,1,2.8124648441894476e-05,0.0028124648441894477
3264,procure,1,2.8124648441894476e-05,0.0028124648441894477
3265,addresses,1,2.8124648441894476e-05,0.0028124648441894477
3266,immigration,1,2.8124648441894476e-05,0.0028124648441894477
3267,deepen,1,2.8124648441894476e-05,0.0028124648441894477
3268,invests,1,2.8124648441894476e-05,0.0028124648441894477
3269,tise,1,2.8124648441894476e-05,0.0028124648441894477
3270,advise,1,2.8124648441894476e-05,0.0028124648441894477
3271,subcomponents,1,2.8124648441894476e-05,0.0028124648441894477
3272,vides,1,2.8124648441894476e-05,0.0028124648441894477
3273,cross,1,2.8124648441894476e-05,0.0028124648441894477
3274,phys,1,2.8124648441894476e-05,0.0028124648441894477
3275,happen,1,2.8124648441894476e-05,0.0028124648441894477
3276,depicted,1,2.8124648441894476e-05,0.0028124648441894477
3277,comparing,1,2.8124648441894476e-05,0.0028124648441894477
3278,deep,1,2.8124648441894476e-05,0.0028124648441894477
3279,dive,1,2.8124648441894476e-05,0.0028124648441894477
3280,revenues,1,2.8124648441894476e-05,0.0028124648441894477
3281,bot,1,2.8124648441894476e-05,0.0028124648441894477
3282,tom,1,2.8124648441894476e-05,0.0028124648441894477
3283,izations,1,2.8124648441894476e-05,0.0028124648441894477
3284,sig,1,2.8124648441894476e-05,0.0028124648441894477
3285,nificant,1,2.8124648441894476e-05,0.0028124648441894477
3286,modern,1,2.8124648441894476e-05,0.0028124648441894477
3287,digi,1,2.8124648441894476e-05,0.0028124648441894477
3288,istered,1,2.8124648441894476e-05,0.0028124648441894477
3289,hosts,1,2.8124648441894476e-05,0.0028124648441894477
3290,absolute,1,2.8124648441894476e-05,0.0028124648441894477
3291,investigated,1,2.8124648441894476e-05,0.0028124648441894477
3292,sba,1,2.8124648441894476e-05,0.0028124648441894477
3293,servothers,1,2.8124648441894476e-05,0.0028124648441894477
3294,lightmanuf,1,2.8124648441894476e-05,0.0028124648441894477
3295,manufothers,1,2.8124648441894476e-05,0.0028124648441894477
3296,hightechmanuf,1,2.8124648441894476e-05,0.0028124648441894477
3297,otherprimary,1,2.8124648441894476e-05,0.0028124648441894477
3298,miningoil,1,2.8124648441894476e-05,0.0028124648441894477
3299,development’s,1,2.8124648441894476e-05,0.0028124648441894477
3300,oecd’s,1,2.8124648441894476e-05,0.0028124648441894477
3301,baltics,1,2.8124648441894476e-05,0.0028124648441894477
3302,scandinavia,1,2.8124648441894476e-05,0.0028124648441894477
3303,western,1,2.8124648441894476e-05,0.0028124648441894477
3304,southern,1,2.8124648441894476e-05,0.0028124648441894477
3305,middle,1,2.8124648441894476e-05,0.0028124648441894477
3306,east,1,2.8124648441894476e-05,0.0028124648441894477
3307,latin,1,2.8124648441894476e-05,0.0028124648441894477
3308,america,1,2.8124648441894476e-05,0.0028124648441894477
3309,presentation,1,2.8124648441894476e-05,0.0028124648441894477
3310,exercises,1,2.8124648441894476e-05,0.0028124648441894477
3311,aspiration,1,2.8124648441894476e-05,0.0028124648441894477
3312,smrfi,1,2.8124648441894476e-05,0.0028124648441894477
3313,jumped,1,2.8124648441894476e-05,0.0028124648441894477
3314,counterpart,1,2.8124648441894476e-05,0.0028124648441894477
3315,newly,1,2.8124648441894476e-05,0.0028124648441894477
3316,averaged,1,2.8124648441894476e-05,0.0028124648441894477
3317,births,1,2.8124648441894476e-05,0.0028124648441894477
3318,predicted,1,2.8124648441894476e-05,0.0028124648441894477
3319,hr,1,2.8124648441894476e-05,0.0028124648441894477
3320,hu,1,2.8124648441894476e-05,0.0028124648441894477
3321,nl,1,2.8124648441894476e-05,0.0028124648441894477
3322,pl,1,2.8124648441894476e-05,0.0028124648441894477
3323,sk,1,2.8124648441894476e-05,0.0028124648441894477
3324,etar,1,2.8124648441894476e-05,0.0028124648441894477
3325,htrib,1,2.8124648441894476e-05,0.0028124648441894477
3326,log,1,2.8124648441894476e-05,0.0028124648441894477
3327,vtisned,1,2.8124648441894476e-05,0.0028124648441894477
3328,sega,1,2.8124648441894476e-05,0.0028124648441894477
3329,elpoep,1,2.8124648441894476e-05,0.0028124648441894477
3330,snoitartsiger,1,2.8124648441894476e-05,0.0028124648441894477
3331,elacs,1,2.8124648441894476e-05,0.0028124648441894477
3332,gol,1,2.8124648441894476e-05,0.0028124648441894477
3333,eeee,1,2.8124648441894476e-05,0.0028124648441894477
3334,bbgg,1,2.8124648441894476e-05,0.0028124648441894477
3335,rroo,1,2.8124648441894476e-05,0.0028124648441894477
3336,hhrr,1,2.8124648441894476e-05,0.0028124648441894477
3337,nnll,1,2.8124648441894476e-05,0.0028124648441894477
3338,hhuu,1,2.8124648441894476e-05,0.0028124648441894477
3339,ffii,1,2.8124648441894476e-05,0.0028124648441894477
3340,sskk,1,2.8124648441894476e-05,0.0028124648441894477
3341,decreased,1,2.8124648441894476e-05,0.0028124648441894477
3342,dispersion,1,2.8124648441894476e-05,0.0028124648441894477
3343,downward,1,2.8124648441894476e-05,0.0028124648441894477
3344,increasedgrowing,1,2.8124648441894476e-05,0.0028124648441894477
3345,innovatedintroduced,1,2.8124648441894476e-05,0.0028124648441894477
3346,twelve,1,2.8124648441894476e-05,0.0028124648441894477
3347,monthswhile,1,2.8124648441894476e-05,0.0028124648441894477
3348,contracted,1,2.8124648441894476e-05,0.0028124648441894477
3349,nonresearch,1,2.8124648441894476e-05,0.0028124648441894477
3350,eisris,1,2.8124648441894476e-05,0.0028124648441894477
3351,scoreboards,1,2.8124648441894476e-05,0.0028124648441894477
3352,httpseceuropaeuresearchandinnovationenstatistics,1,2.8124648441894476e-05,0.0028124648441894477
3353,performanceindicatorseuropeaninnovationscoreboardeis,1,2.8124648441894476e-05,0.0028124648441894477
3354,evitavonni,1,2.8124648441894476e-05,0.0028124648441894477
3355,ecnamrofrep,1,2.8124648441894476e-05,0.0028124648441894477
3356,noitavonni,1,2.8124648441894476e-05,0.0028124648441894477
3357,losses,1,2.8124648441894476e-05,0.0028124648441894477
3358,dropping,1,2.8124648441894476e-05,0.0028124648441894477
3359,lockdown,1,2.8124648441894476e-05,0.0028124648441894477
3360,july,1,2.8124648441894476e-05,0.0028124648441894477
3361,dropped,1,2.8124648441894476e-05,0.0028124648441894477
3362,disproportion,1,2.8124648441894476e-05,0.0028124648441894477
3363,regressions,1,2.8124648441894476e-05,0.0028124648441894477
3364,recurring,1,2.8124648441894476e-05,0.0028124648441894477
3365,waves,1,2.8124648441894476e-05,0.0028124648441894477
3366,outbreaks,1,2.8124648441894476e-05,0.0028124648441894477
3367,cashstrapped,1,2.8124648441894476e-05,0.0028124648441894477
3368,anticipate,1,2.8124648441894476e-05,0.0028124648441894477
3369,silver,1,2.8124648441894476e-05,0.0028124648441894477
3370,lining,1,2.8124648441894476e-05,0.0028124648441894477
3371,sticks,1,2.8124648441894476e-05,0.0028124648441894477
3372,induce,1,2.8124648441894476e-05,0.0028124648441894477
3373,ogies,1,2.8124648441894476e-05,0.0028124648441894477
3374,heterogeneous,1,2.8124648441894476e-05,0.0028124648441894477
3375,egareva,1,2.8124648441894476e-05,0.0028124648441894477
3376,contexts,1,2.8124648441894476e-05,0.0028124648441894477
3377,productivitydriven,1,2.8124648441894476e-05,0.0028124648441894477
3378,administra,1,2.8124648441894476e-05,0.0028124648441894477
3379,tapering,1,2.8124648441894476e-05,0.0028124648441894477
3380,unequally,1,2.8124648441894476e-05,0.0028124648441894477
3381,drop,1,2.8124648441894476e-05,0.0028124648441894477
3382,wage,1,2.8124648441894476e-05,0.0028124648441894477
3383,cumbersome,1,2.8124648441894476e-05,0.0028124648441894477
3384,costly,1,2.8124648441894476e-05,0.0028124648441894477
3385,characterize,1,2.8124648441894476e-05,0.0028124648441894477
3386,viewing,1,2.8124648441894476e-05,0.0028124648441894477
3387,arises,1,2.8124648441894476e-05,0.0028124648441894477
3388,illustrated,1,2.8124648441894476e-05,0.0028124648441894477
3389,comprising,1,2.8124648441894476e-05,0.0028124648441894477
3390,deciding,1,2.8124648441894476e-05,0.0028124648441894477
3391,firstly,1,2.8124648441894476e-05,0.0028124648441894477
